689,http://www.architectmagazine.com/aia-architect/resilience-by-design_o,AIA Architect,AIA Perspective,Resilience by Design,Letting a sense of place generate the solutions isn't a passive approach. It's an active solicitation of important information.,Elizabeth Chu Richter for AIA Architect,2015-04-24 08:35:00,"[u'Resilient Design', u'Business', u'Architects']",[],[],[],[],[]
690,http://www.architectmagazine.com/practice/scott-marble-named-new-chair-of-georgia-techs-school-of-architecture_o,Practice,Education,Scott Marble Named New Chair of Georgia Tech’s School of Architecture,The practicing architect and educator will bring his expertise in digital design and technology to his new position in Atlanta.,Caroline Massie,2015-04-23 15:39:47,"[u'Education', u'Technology', u'Architecture', u'Architecture Schools']",[],"[u'Georgia Tech', u'Marble Fairbanks']",[u'scott marble'],[],[]
691,http://www.architectmagazine.com/Design/morning-news-roundup-april-23-2015_o,Design,Architecture,"Morning News Roundup: April 23, 2015",Architecture news and views from around the nation and beyond.,ARCHITECT Staff,2015-04-23 10:30:13,"[u'Design', u'Construction', u'Office and Business', u'Awards', u'Urban Design', u'Urban Development']",[],[],[],[],[]
692,http://www.architectmagazine.com/technology/how-big-data-is-transforming-architecture_o,Technology,The Near Future,How Big Data is Transforming Architecture,The phenomenon presents huge opportunities for the built environment and the firms that design it.,Daniel Davis,2015-04-23 10:00:00,"[u'Technology', u'Computers', u'Architecture', u'BIM', u'Design', u'Design Contracts', u'Energy-Efficient Design', u'Performance Metrics', u'Building Performance', u'Post-Occupancy Performance']",[u'New York'],"[u'Venice Biennale', u'Google', u'Walt Disney Co.', u'U.S. Green Building Council', u'Case Inc.']",[u'Rem Koolhaas'],[],"[u'New York-Northern New Jersey-Long Island, NY-NJ-PA']"
693,http://www.architectmagazine.com/aia-architect/aiafeature/fighting-for-the-drivers-seat_o,AIA Architect,AIA Feature,Fighting for the Driver’s Seat,"Architects are in a position to lead the conversation on sustainability, building materials, and public health. Before it can be a design challenge, however, it must first be a consumer issue.",Kim A. O'Connell for AIA Architect,2015-04-23 08:23:00,"[u'Building Materials', u'Alternative Materials', u'Green Materials', u'Renewable Materials', u'Sustainable Materials', u'Sustainability']",[],[],[],[],[]
694,http://www.architectmagazine.com/practice/congress-passes-the-energy-efficiency-improvement-act-of-2015_o,Practice,Legislation,Congress Passes the Energy Efficiency Improvement Act of 2015,"The AIA backs the new measure, which borrows clauses from the Shaheen-Portman Energy Efficiency Bill, a piece of legislation that is still up for debate.",Caroline Massie,2015-04-22 17:46:11,"[u'Legislation', u'Green Policy', u'Sustainability', u'Energy Efficiency', u'Energy-Efficient Design', u'Energy-Efficient Construction']",[],"[u'AIA', u'Congress', u'U.S. Congress', u'American Institute Of Architects']","[u'Rob Portman', u'Jeanne Shaheen']",[],[]
695,http://www.architectmagazine.com/practice/aia-optimistic-on-the-economic-outlook-for-the-design-industry_o,Practice,Business,AIA Optimistic On the Economic Outlook for the Design Industry,"The year may have had a rocky beginning, but AIA's data shows that the economy is looking up for the design and construction industry.",Caroline Massie,2015-04-22 16:22:50,"[u'Economics', u'Economic Development', u'Economic Conditions', u'Business', u'Construction', u'Employment']",[],"[u'AIA', u'American Institute Of Architects']","[u'Ned Cramer', u'Kermit Baker']",[],[]
696,http://www.architectmagazine.com/Design/foster-partners-breaks-ground-for-maggies-centre_o,Design,Architecture,Foster + Partners Breaks Ground for Maggie's Centre,"A framing ceremony celebrated the cancer program's new center in Manchester, U.K.",Cyprien Roy,2015-04-22 15:29:19,[u'Architecture'],[],[],[],[],[]
697,http://www.architectmagazine.com/technology/designing-the-post-natural-built-environment_o,Technology,Mind & Matter,Designing the Post-Natural Built Environment,"The architecture discipline must break out of its silo to embrace interdisciplinary collaborations that rethink the way people live, work, and build. ",Blaine Brownell,2015-04-22 11:24:41,"[u'Green Building', u'Green Materials', u'Green Policy', u'Green Design', u'Green Communities', u'Sustainability', u'Sustainable Materials', u'Technology', u'Green Technology', u'Design', u'Green']",[],"[u'University of Minnesota College of Design', u'University of Minnesota']",[],[],[]
698,http://www.architectmagazine.com/awards/aia-honor-awards/aia-announces-2015-aia-cote-top-ten-green-projects_o,AIA Honor Awards,AIA COTE TOP TEN,AIA Announces 2015 AIA COTE Top Ten Green Projects,The AIA's Committee on the Environment awards honor the best in sustainable architecture and ecological design.,Deane Madsen,2015-04-22 11:17:13,"[u'Green Building', u'Award Winners']",[],[u'AIA COTE'],[],[],[]
699,http://www.architectmagazine.com/practice/adp-workforce-vitality-index-decelerates-in-q1-2015_o,Practice,Employment,ADP Workforce Vitality Index Decelerates in Q1 2015,"The latest economic report shows a dip in the private sector, though ADP's historical data indicates a 3.7 percent increase over the past year.",Caroline Massie,2015-04-22 10:53:12,"[u'Business', u'Construction', u'Economics', u'Economic Development', u'Economic Conditions', u'Employment']",[],"[u'ADP', u""Moody's Analytics""]",[],[],[]
700,http://www.architectmagazine.com/Design/morning-news-roundup-april-22-2015_o,Design,Architecture,"Morning News Roundup: April 22, 2015",Architecture news and views from around the nation and beyond.,ARCHITECT Staff,2015-04-22 10:30:21,"[u'Architecture', u'Landscape Architecture']",[],[],[],[],[]
701,http://www.architectmagazine.com/design/culture/architects-favorite-coachella-art-installations_o,Culture,INSTALLATIONS,ARCHITECT's Favorite Coachella Art Installations,"The annual music and arts festival, held at the Empire Polo Club in Indio, Calif., always hosts an array of eye-popping installations for festival goers in the first weeks of April. Here are our favorites from this year.",Cyprien Roy,2015-04-22 10:15:26,"[u'Arts and Culture', u'Installation', u'Design', u'Architects', u'Students']",[u'California'],"[u'Coachella', u'Coachella Valley Music and Arts Festival']",[],[],"[u'Indio, Calif.', u'The Empire Polo Club']"
702,http://www.architectmagazine.com/technology/atlanta-passes-ordinance-to-benchmark-energy-use-in-commercial-buildings_o,Technology,Building performance,Atlanta Passes Ordinance to Benchmark Energy Use in Commercial Buildings,"The 12th city in the U.S. to enact benchmarking legislation, Atlanta aims to reduce commercial energy consumption and carbon emissions, and boost its economy.",Caroline Massie,2015-04-22 09:22:32,"[u'Green Policy', u'Legislation', u'Sustainable Materials', u'Commercial Projects', u'Commercial Construction', u'Energy Efficiency', u'City Energy Project']",[],"[u'Natural Resources Defense Council', u'Institute for Market Transformation']","[u'Melissa Wright', u'President Obama', u'Barack Obama']",[],"[u'Atlanta-Sandy Springs-Marietta, GA']"
703,http://www.architectmagazine.com/practice/march-2015-architecture-billings-index-picks-up-pace_o,Practice,Business,March 2015 Architecture Billings Index Picks Up Pace,"Following February's increase, the AIA's latest economic report indicates another modest rise in demand for the design industry.",Caroline Massie,2015-04-22 07:38:51,"[u'Business', u'Economics', u'Economic Development', u'Economic Conditions']",[],[],[],[],[]
704,http://www.architectmagazine.com/Design/the-future-of-dcs-abandoned-mcmillan-park_o,Design,Urban Development,The Future of D.C.'s Abandoned McMillan Park,"After years of contentious debate over what to do with one of D.C.'s largest parcels of undeveloped land, a former water filtration site that hasn't been open to the public since World War II, the city plans to subdivide the site and make way for a mixed-use development.",Caroline Massie,2015-04-21 13:58:35,"[u'Urban Design', u'Urban Development', u'Developers', u'Development', u'Mixed-Use Development', u'Historic Preservation', u'McMillan Park']",[],[],[u'Frederick Law Olmsted'],[],[]
705,http://www.architectmagazine.com/technology/four-designers-share-their-go-to-hardware_o,Technology,Technology,Four Designers Share Their Go-To Hardware,Flashy software and apps would be nothing without the workhorse equipment that enables their use.,Brian Libby,2015-04-21 11:14:44,"[u'Technology', u'3D Technology', u'Mobile Technology', u'Jobsite Technology', u'Office Technology', u'Building Technology', u'Computers', u'Audiovisual Equipment', u'Jobsite Equipment', u'Tools and Equipment']",[],"[u'HOK', u'NBBJ', u'Morpholio', u'Morpholio Project', u'Office for Political Innovation']","[u'Toru Hasegawa', u'Andr\xe9s Jaque', u'Paul Audsley', u'Sarah Dirsa']",[],[]
706,http://www.architectmagazine.com/Design/morning-news-roundup-april-21-2015_o,Design,Architecture,"Morning News Roundup: April 21, 2015",Architecture news and views from around the nation and beyond.,ARCHITECT Staff,2015-04-21 10:41:00,"[u'Design', u'Awards', u'Architects', u'Affordable Housing', u'Affordability']",[],[],[],[],[]
707,http://www.architectmagazine.com/design/exhibits-books-etc/museum-of-the-city-of-new-york-opens-saving-place-50-years-of-new-york-city-landmarks-exhibition_o,Exhibits Books Etc.,Exhibitions,Museum of the City of New York Opens Saving Place: 50 Years of New York City Landmarks Exhibition,"The exhibition explores the impact of New York’s landmark preservation movement from the 1960s to the present, and features panoramic views of the city shot by Iwan Baan.",Deane Madsen,2015-04-21 10:12:09,"[u'Exhibitions', u'Historic Preservation']",[u'New York'],[u'Museum of the City of New York'],"[u'Ada Louise Huxtable', u'Iwan Baan']",[],"[u'New York-Northern New Jersey-Long Island, NY-NJ-PA']"
708,http://www.architectmagazine.com/design/firm-profile/adam-nathaniel-furman_o,Firm Profile,Next Progressives,Adam Nathaniel Furman,"Adam Nathaniel Furman, winner of the British School in Rome's Rome Prize for Architecture, discusses an exhibition of his sketched, modeled, and 3D-printed work done during his studies in the Italian capital.  ",Alex Hoyt,2015-04-21 08:13:00,"[u'3D Technology', u'Architects']",[],[],"[u'Adam Nathaniel Furman', u'Rem Koolhaas']",[],[]
709,http://www.architectmagazine.com/design/culture/2015-rome-prize-winners-announced_o,Culture,AWARDS,2015 Rome Prize Winners Announced,The American Academy in Rome announced its annual award to continue its mission in supporting a select group of artists and scholars while living in the Italian city.,Chelsea Blahut,2015-04-20 17:08:40,"[u'Awards', u'Award Winners', u'Competitions', u'Arts and Culture', u'Education']",[],[u'American Academy in Rome'],[],[],"[u'Rome, Italy']"
710,http://www.architectmagazine.com/Design/what-the-critics-are-saying-about-the-new-whitney-museum_o,Design,Arts and Culture,What the Critics are Saying About the New Whitney Museum,"Kimmelman, Davidson, Goldberger, and more sound off on the new Renzo Piano building.",Sara Johnson,2015-04-20 16:51:31,[u'Arts and Culture'],[u'New York'],"[u'Whitney Museum of American Art', u'Renzo Piano Building Workshop']",[],[],"[u'New York-Northern New Jersey-Long Island, NY-NJ-PA']"
711,http://www.architectmagazine.com/technology/products/product-picks-from-the-2015-salone-day-four_o,Products ,Salone 2015,Product Picks from the 2015 Salone: Day Four,"Plenty of works in wood, fiberglass, and more on our final day at the show.",Ian Volner,2015-04-20 15:46:00,"[u'Arts and Culture', u'Design', u'Design Objects', u'Furniture', u'Interior Design', u'Interior Designer', u'Interiors', u'Products', u'Events', u'Manufacturers']",[],"[u'Salone del Mobile', u'Salone Internazionale del Mobile', u'Roman and Williams']","[u'Joe Colombo', u'Michael Thonet', u'Marco Iannicelli']",[],[]
712,http://www.architectmagazine.com/design/culture/postcard-from-milan-final-thoughts-on-salone-2015_o,Culture,Salone 2015,Postcard from Milan: Final Thoughts on Salone 2015,Looking back at this year’s iteration of the annual design extravaganza,Ian Volner,2015-04-20 13:53:53,"[u'Arts and Culture', u'Design', u'Events', u'Trade Shows', u'Furniture', u'Interior Design', u'Interiors', u'Interior Designer']",[],"[u'Design Miami', u'Design Academy Eindhoven', u'Salone del Mobile', u'Salone Internazionale del Mobile']","[u'Yves Behar', u'Rodman Primack', u'Michele De Lucchi']",[],[]
713,http://www.architectmagazine.com/Design/morning-news-roundup-april-20-2015_o,Design,Architecture,"Morning News Roundup: April 20, 2015",Architecture news and views from around the nation and beyond.,ARCHITECT Staff,2015-04-20 10:55:20,[u'Architecture'],[],[],[],[],[]
714,http://www.architectmagazine.com/design/buildings/jean-nouvel-loses-court-case-for-philharmonie-de-paris-alterations_o,Buildings,Architecture,Jean Nouvel Loses Court Case for Philharmonie de Paris Alterations,The French architect lost his legal battle to have his name and image removed from the Paris concert hall because he failed to provide sufficient proof of his claims that the site's designs were compromised.,Chelsea Blahut,2015-04-17 17:12:13,"[u'Legal Issues', u'Building Codes', u'Construction', u'Construction Management', u'Architecture', u'Design', u'Architects']",[],[u'Ateliers Jean Nouvel'],"[u'Jean Nouvel', u'Jean Nouvel, Hon. FAIA']",[],"[u'Paris, France']"
715,http://www.architectmagazine.com/practice/a-majority-of-architecture-firms-are-considering-mergers-and-acquisitions_o,Practice,Business,A Majority of Architecture Firms are Considering Mergers and Acquisitions,A new survey by Zweig Group finds that 78 percent of design firms are considering either merging with or acquiring another company.,Caroline Massie,2015-04-17 15:50:56,"[u'Business', u'Economics', u'Economic Development', u'Economic Conditions', u'Research']",[],"[u'ZweigWhite', u'Zweig Group']",[u'Jamie Claire Kiser'],[],[]
716,http://www.architectmagazine.com/technology/products/product-picks-from-the-2015-salone-day-three_o,Products ,Salone 2015,Product Picks from the 2015 Salone: Day Three,"A reflective glass wall, flat-packed furniture, and tableware inspired by the theme of this year's Milan Expo.",Ian Volner,2015-04-17 11:21:53,"[u'Products', u'Events', u'Design', u'Interior Design', u'Interiors', u'Arts and Culture']",[],[],[],[],[]
717,http://www.architectmagazine.com/design/culture/postcard-from-milan-norwegian-designers-step-into-the-spotlight_o,Culture,Salone 2015,Postcard from Milan: Norwegian Designers Step into the Spotlight,Last year’s emerging duo Vera & Kyte is moving into its own—and further into the show.,Ian Volner,2015-04-17 11:21:34,"[u'Events', u'Arts and Culture', u'Manufacturers', u'Interior Design', u'Interiors', u'Furniture', u'Products']",[],[],[],[],[]
718,http://www.architectmagazine.com/awards/aia-honor-awards/aia-announces-2015-housing-awards_o,AIA Honor Awards,Awards,AIA Announces 2015 Housing Awards,The AIA recognized 10 projects for their excellence in housing design. ,ARCHITECT Staff,2015-04-17 11:10:41,"[u'Award Winners', u'Awards', u'Single Family', u'Multifamily', u'Affordable Housing']",[],[],[],[],[]
719,http://www.architectmagazine.com/Design/morning-news-roundup-april-17-2015_o,Design,Architecture,"Morning News Roundup: April 17, 2015",Architecture news and views from around the nation and beyond.,ARCHITECT Staff,2015-04-17 10:39:10,"[u'Design', u'Awards', u'Award Winners', u'Architecture', u'Historic Preservation', u'Historical Restoration']",[],"[u'Society of Architectural Historians', u'SAH']","[u'Stanley Tigerman', u'Le Corbusier', u'Elizabeth Whittaker']",[],[]
720,http://www.architectmagazine.com/technology/this-week-in-tech-a-robot-chef-for-kitchens-of-the-future_o,Technology,Technology,This Week in Tech: A Robot Chef for Kitchens of the Future,We round up the latest in materials and architectural research and technology.,ARCHITECT Staff,2015-04-17 09:45:29,"[u'Technology', u'Building Technology', u'Construction Technology', u'Research', u'Building Envelope']",[],[],[],[],[]
721,http://www.architectmagazine.com/aia-architect/aiavoices/practice-craft_o,AIA Architect,AIA Voices,Practice Craft,"Elizabeth Whittaker, AIA, on the conceptual economy of means that drives her practice.",William Richards for AIA Architect,2015-04-17 08:40:00,"[u'Architects', u'Business', u'Sustainable Materials', u'Fabrication', u'Materials']",[],[u'AIA'],[],[],[]
722,http://www.architectmagazine.com/design/exhibits-books-etc/a-map-of-everybody-participating-in-the-chicago-architecture-biennial-so-far_o,Exhibits Books Etc.,Maps,A Map of Everybody Participating in the Chicago Architecture Biennial (So Far),It's shaping up to be the party of October.,ARCHITECT Staff,2015-04-16 17:21:19,[u'Exhibitions'],[u'Illinois'],[],[],[],"[u'Chicago-Naperville-Joliet, IL-IN-WI']"
723,http://www.architectmagazine.com/Design/frank-lloyd-wright-house-among-new-additions-to-list-of-national-historic-landmarks_o,Design,Historic Preservation,Frank Lloyd Wright House Among New Additions to List of National Historic Landmarks,"Regarded as a paragon of the Usonian house, Samara embodies Wright's love of organic architecture.",Caroline Massie,2015-04-16 16:46:01,"[u'Historic Preservation', u'History', u'Design', u'Architects', u'Architecture', u'Landscape Architecture']",[u'Indiana'],[u'National Park Service'],"[u'Frank Lloyd Wright', u'Frank Lloyd Wrignt']",[],"[u'Lafayette, IN']"
724,http://www.architectmagazine.com/design/on-the-boards/what-the-international-spy-museum-is-proposing-for-dcs-lenfant-plaza_o,On The Boards,On the Boards,What the International Spy Museum is Proposing for D.C.'s L'Enfant Plaza,"Today the U.S. Commission of Fine Arts will review a concept proposal for the museum, designed by Rogers Stirk Harbour + Partners. ",Sara Johnson,2015-04-16 11:52:35,[u'Arts and Culture'],[],[u'Rogers Stirk Harbour + Partners'],[],[],"[u'Washington-Arlington-Alexandria, DC-VA-MD-WV']"
725,http://www.architectmagazine.com/Design/morning-news-roundup-april-16-2015_o,Design,Architecture,"Morning News Roundup: April 16, 2015",Architecture news and views from around the nation and beyond.,ARCHITECT Staff,2015-04-16 10:27:59,[u'Architecture'],[],[],[],[],[]
726,http://www.architectmagazine.com/technology/this-shape-changing-display-brings-data-to-life_o,Technology,Technology,This Shape-Changing Display Brings Data to Life,Researchers in the U.K. have developed a dynamic device that turns 2D charts into 3D interfaces.,Hallie Busta,2015-04-16 10:12:55,"[u'Technology', u'3D Technology', u'Building Technology', u'Mobile Technology', u'Research', u'3D']",[],"[u'MIT Media Lab', u'Massachusetts Institute of Technology (MIT)', u'MIT']",[],[],[]
727,http://www.architectmagazine.com/Design/the-greenest-school-on-earth-is-in-canada_o,Design,Sustainability,The Greenest School On Earth is in Canada,"USGBC's Global Coalition for Green Schools recognized Dunbarton High School, in Ontario, for both its green infrastructure and its conservation-minded curriculum and culture.",Caroline Massie,2015-04-16 08:53:25,"[u'Sustainability', u'Education Projects', u'Education', u'Green Design', u'Green Materials', u'Green Building']",[],"[u'USGBC', u'USGBC Center for Green Schools', u'U.S. Green Building Council (USGBC)']","[u'Thomas Mueller', u'Rachel Gutter']",[],[]
728,http://www.architectmagazine.com/practice/best-practices/best-practices-closing-the-gender-gap_o,Best Practices,Best Practices,Best Practices: Closing the Gender Gap,Female architects identify ways that women can push through the traditional career choke points and advance through the ranks in a male-dominated field.,Elizabeth Dickinson,2015-04-16 08:33:00,"[u'Business', u'Best Practices', u'Compensation', u'Leadership']",[],"[u'Missing 32% Project', u'The Missing 32% Project']",[],[],[]
729,http://www.architectmagazine.com/technology/products/product-picks-from-the-2015-salone-day-two_o,Products ,Salone 2015,Product Picks from the 2015 Salone: Day Two,"A crowd-controlled chandelier, Philippe Starck’s Juicy Salif, and hunting trophies for the environmentalist.",Ian Volner,2015-04-15 19:16:16,"[u'Products', u'Events', u'Arts and Culture', u'Design']",[],[],[],[],[]
730,http://www.architectmagazine.com/design/culture/postcard-from-milan-whats-with-all-the-shoes_o,Culture,Salone 2015,Postcard from Milan: What’s With All the Shoes?,The international design event is dark and crowded and everyone keeps talking about footwear.,Ian Volner,2015-04-15 19:03:25,"[u'Events', u'Design', u'Trade Shows', u'Furniture', u'Manufacturers']",[],[],[],[],[]
731,http://www.architectmagazine.com/awards/aia-honor-awards/broadgate-exchange-house-wins-the-twenty-five-year-award_o,AIA Honor Awards,2015 AIA Twenty-Five Year Award,Broadgate Exchange House Wins the Twenty-Five Year Award,"Broadgate introduced structural bravura to the City of London, courtesy of Skidmore, Owings & Merrill.",Amanda Kolson Hurley,2015-04-15 15:16:00,"[u'Engineering', u'Design', u'Urban Development', u'Urban Design', u'2015 AIA Honor Award']",[],[u'Skidmore Owings & Merrill'],[],[],"[u'London, United Kingdom']"
732,http://www.architectmagazine.com/technology/map-does-your-state-support-innovation_o,Technology,Reports,Map: Does Your State Support Innovation?,The Consumer Electronics Association grades the U.S. for its regulatory and business climate.,Hallie Busta,2015-04-15 11:11:52,"[u'Technology', u'Research', u'Legislation']",[],[u'Consumer Electronics Association'],[],[],[]
733,http://www.architectmagazine.com/Design/morning-news-roundup-april-15-2015_o,Design,Architecture,"Morning News Roundup: April 15, 2015",Architecture news and views from around the nation and beyond.,ARCHITECT Staff,2015-04-15 10:51:01,"[u'Design', u'Architects', u'Architecture']",[],[],[],[],[]
734,http://www.architectmagazine.com/design/culture/postcard-from-milan-the-gorilla-in-the-room_o,Culture,Salone 2015,Postcard from Milan: The Gorilla in the Room,"The annual design event picks up where it left off, capturing a wide assortment of ideas but failing to connect them.",Ian Volner,2015-04-14 18:37:54,"[u'Events', u'Design', u'Installation', u'Trade Shows']",[],[],[],[],[]
735,http://www.architectmagazine.com/technology/products/product-picks-from-the-2015-salone-day-one_o,Products ,Salone 2015,Product Picks from the 2015 Salone: Day One,"Our first day at the international design event saw abstract Afghan rugs, a rough-hewn bronze bench, and a few stools with a firm footing in pop culture.",Ian Volner,2015-04-14 17:33:53,"[u'Events', u'Design', u'Products', u'Arts and Culture', u'Trade Shows', u'Installation']",[],[],[],[],[]
736,http://www.architectmagazine.com/design/urbanism-planning/dcs-new-metro-cars_o,Urbanism & Planning,Transit Projects,D.C.'s New Metro Cars,"On Tuesday, the first of WMATA's 7000-series subway cars began carrying customers. The new trains swap the Metro's old warm tones for cooler blues.",Sara Johnson,2015-04-14 15:24:48,[u'Transportation Projects'],[u'District Of Columbia'],[u'Washington Metropolitan Area Transit Authority'],[],[],"[u'Washington-Arlington-Alexandria, DC-VA-MD-WV']"
737,http://www.architectmagazine.com/practice/market-intel/the-demise-of-the-starter-home_s,Market Intel,Real Estate,The Demise of the Starter Home,"Eight reasons why that cornerstone of the American Dream, the entry-level house, is going the way of the dodo.",Les Shaver,2015-04-14 12:03:20,"[u'Economics', u'Market-Rate Housing', u'Consumer Sentiment']",[],[],[],[],[]
738,http://www.architectmagazine.com/technology/bringing-pv-pod-to-market-takes-more-than-a-good-idea_o,Technology,R+D Awards Follow-Up,Bringing PV-Pod to Market Takes More Than a Good Idea,"Three years after winning an ARCHITECT R+D Award, Metalab has cleared several hurdles to commercializing its innovative solar panel mounting system.",Wanda Lau ,2015-04-14 11:54:42,"[u'Solar Power', u'Green Technology', u'Technology', u'Renewable Energy', u'Research', u'Green Products', u'Manufacturers']",[u'Texas'],[u'MetaLab'],"[u'Andrew Vrana', u'Joe Meppelink']",[],"[u'Houston-Sugar Land-Baytown, TX']"
739,http://www.architectmagazine.com/design/culture/morning-news-roundup-april-14-2015_o,Culture,Architecture,"Morning News Roundup: April 14, 2015",Architecture news and views from around the nation and beyond.,ARCHITECT Staff,2015-04-14 11:00:00,[u'Architecture'],[],[],[],[],[]
740,http://www.architectmagazine.com/technology/how-mount-vernons-hbim-is-helping-to-change-historic-preservation_o,Technology,Technology,How Mount Vernon's HBIM Is Helping to Change Historic Preservation,New technology is improving historic site management and the visitor experience. It's also helping preservationists to expand their roles. ,Gideon Fink Shapiro,2015-04-14 08:18:00,"[u'Historic Preservation', u'BIM', u'Technology', u'Historical Restoration']",[],"[u""Mount Vernon Ladies' Association""]",[],[],"[u'Washington-Arlington-Alexandria, DC-VA-MD-WV']"
741,http://www.architectmagazine.com/design/culture/chicago-architecture-biennial-reveals-list-of-60-participating-studios_o,Culture,Exhibitions,Chicago Architecture Biennial Reveals List of 60+ Participating Studios,The inaugural event will host architects representing more than 30 countries.,Caroline Massie,2015-04-14 07:38:57,"[u'Arts and Culture', u'Design', u'Architecture', u'Architects', u'Chicago Architecture Biennial']",[],[],[u'Rahm Emanuel'],[u'Chicago Architecture Biennial'],"[u'Chicago-Joliet-Naperville, IL-IN-WI', u'Chicago-Naperville-Joliet, IL-IN-WI']"
742,http://www.architectmagazine.com/design/culture/why-we-should-leave-ancient-monuments-in-place_o,Culture,Preservation,Why We Should Leave Ancient Monuments in Place,Columnist Aaron Betsky reacts to news of monument destruction with thoughts on the practice of historic preservation of antiquities.,Aaron Betsky,2015-04-13 12:02:36,"[u'Historic Preservation', u'Preservation']",[],[],[u'Bernard Tschumi'],[],[]
743,http://www.architectmagazine.com/Design/morning-news-roundup-april-13-2015_o,Design,Architecture,"Morning News Roundup: April 13, 2015",Architecture news and views from around the nation and beyond.,ARCHITECT Staff,2015-04-13 10:40:19,[u'Architecture'],[],[],[],[],[]
744,http://www.architectmagazine.com/technology/autodesk-invests-10m-in-carbon3ds-advanced-3d-printing-technology_o,Technology,3D Printing,Autodesk Invests $10M in Carbon3D's Advanced 3D Printing Technology,"The company behind continuous liquid interface production, which prints 25 to 100 times faster than conventional additive manufacturing methods, discusses its promising future.",Wanda Lau ,2015-04-13 09:29:47,"[u'3D Technology', u'Technology', u'Manufacturers', u'Fabrication', u'Alternative Materials', u'3D Printers']",[u'California'],"[u'Carbon3D', u'Autodesk', u'TED Talks', u'TED']","[u'Carl Bass', u'Rob Schoeben']",[],[]
745,http://www.architectmagazine.com/design/urbanism-planning/market-street-hosts-prototyping-festival_o,Urbanism & Planning,Urban Design,Market Street Hosts Prototyping Festival,The three-day event brings 50 community-driven designs to life in various locations along San Francisco's Market Street. ,Deane Madsen,2015-04-11 12:07:08,"[u'Urban Design', u'Infrastructure Projects']",[u'California'],"[u'HOK', u'Jensen Architects', u'Future Cities Lab']",[],[],"[u'San Francisco-Oakland-Fremont, CA']"
746,http://www.architectmagazine.com/practice/professional-development/aia-announces-final-keynote-for-aia-convention-2015_o,Professional Development,AIA Convention 2015,AIA Announces Final Keynote for AIA Convention 2015,"Fox Business Network anchor Trish Regan will moderate a panel with Katherine Darnstadt, Steven Ehrlich, Curtis J. Moody, and Mark Ripple.",Sara Johnson,2015-04-10 16:48:06,"[u'Business', u'AIA Convention 2015']",[],[u'American Institute Of Architects'],[],[],"[u'Atlanta-Sandy Springs-Marietta, GA']"
747,http://www.architectmagazine.com/technology/products/these-12-outdoor-products-won-2015-red-dot-design-awards_o,Products ,Product Beat,These 12 Outdoor Products Won 2015 Red Dot Design Awards,"Seating, playground equipment, and building envelope components round out this assortment of design-savvy exterior elements in the annual international competition.",Hallie Busta,2015-04-10 15:16:16,"[u'Products', u'Outdoor Rooms', u'Urban Design', u'Furniture', u'Technology']",[],[],[],[],[]
748,http://www.architectmagazine.com/Design/morning-news-roundup-april-10-2015_o,Design,Architecture,"Morning News Roundup: April 10, 2015",Architecture news and views from around the nation and beyond.,ARCHITECT Staff,2015-04-10 11:04:04,"[u'Design', u'Building Codes', u'Books', u'Architecture', u'Architects']",[],[],[],[],[]
749,http://www.architectmagazine.com/technology/this-week-in-tech-the-science-behind-valyrian-steel_o,Technology,Technology,This Week in Tech: The Science Behind Valyrian Steel,We round up the latest in materials and architectural research and technology.,ARCHITECT Staff,2015-04-10 10:26:24,"[u'Technology', u'Research', u'Alternative Materials', u'Building Materials', u'3D Technology']",[],[],[],[],[]
750,http://www.architectmagazine.com/aia-architect/aiafuture/renovation-motivations_o,AIAFuture,AIAFuture,Renovation Motivations,Data from Houzz surveys points to generational preferences in sustainable sourcing and design choices.,Steve Cimino for AIA Architect,2015-04-10 08:35:00,"[u'Sustainability', u'Sustainable Materials', u'Economics', u'Remodeling Trends']",[],[],[],[],[]
751,http://www.architectmagazine.com/design/exhibits-books-etc/the-met-breuer-opens-march-2016_o,Exhibits Books Etc.,Museums,The Met Breuer Opens March 2016,The Metropolitan Museum of Art announces its inaugural programming at the former Whitney Museum of American Art building designed by Marcel Breuer.,Sara Johnson,2015-04-09 17:08:59,[u'Arts and Culture'],[u'New York'],[u'Metropolitan Museum of Art'],[u'Marcel Breuer'],[],"[u'New York-Northern New Jersey-Long Island, NY-NJ-PA']"
752,http://www.architectmagazine.com/technology/products/bjarke-ingels-group-big-designs-a-smart-lock_o,Products ,Products,Bjarke Ingels Group (BIG) Designs a Smart Lock,The Danish architecture firm enters the home automation market with a smart dead bolt inspired by the form and function of its buildings.,Caroline Massie,2015-04-09 16:03:53,"[u'Products', u'Product Development', u'Home Technology', u'Home Automation', u'Design']",[],"[u'Bjarke Ingels Group', u'Bjarke Ingels Group (BIG)']",[],[],[]
753,http://www.architectmagazine.com/practice/best-practices/best-practices-protect-your-designs_o,Best Practices,Best Practices,Best Practices: Protect Your Designs,Three legal experts dish advice on how architects can avoid copyright infringement lawsuits.,Amanda Kolson Hurley,2015-04-09 13:19:55,"[u'Legal Issues', u'Business', u'Design', u'Copyright']",[],[],[],[],[]
754,http://www.architectmagazine.com/design/culture/morning-news-roundup-april-9-2015_o,Culture,Architecture,"Morning News Roundup: April 9, 2015",Architecture news and views from around the nation and beyond.,ARCHITECT Staff,2015-04-09 10:46:28,[u'Architecture'],[],[],[],[],[]
